customer_id,snapshot_date,region,preferred_channel,tenure_months,orders_last_6m,avg_order_value,total_spend_12m,last_order_days_ago,last_order_date,support_tickets_6m,returns_6m,is_premium_member,discount_rate,sessions_30d,pages_per_session,email_open_rate,churned
C001998,2025-09-05,NA,web,10,0,14.31,152.99,20,2025-08-16,0,0,0,0.331,29,4.7,0.527,0
C001999,2025-09-05,LATAM,email,0,1,62.24,525.94,8,2025-08-28,2,0,1,0.19,19,2.57,0.19,1
C002000,2025-09-05,EU,web,9,4,90.98,680.75,22,2025-08-14,0,0,0,0.55,6,5.84,0.093,0
C002001,2025-09-05,LATAM,mobile,23,6,55.2,421.44,94,2025-06-03,0,0,0,0.045,16,3.35,0.438,0
C002002,2025-09-05,APAC,email,6,4,48.06,479.72,136,2025-04-22,1,0,0,0.394,5,4.44,0.255,0
C002003,2025-09-05,NA,mobile,24,1,64.73,299.73,101,2025-05-27,0,0,0,0.145,18,3.02,0.331,0
C002004,2025-09-05,LATAM,web,0,1,7.57,37.43,107,2025-05-21,0,0,0,0.353,28,2.1,0.593,1
C002005,2025-09-05,NA,email,15,3,44.43,303.41,8,2025-08-28,1,0,1,0.101,24,4.86,0.024,0
C002006,2025-09-05,APAC,mobile,20,0,98.05,1099.34,48,2025-07-19,0,0,0,0.374,15,2.13,0.0,0
C002007,2025-09-05,NA,mobile,0,2,33.87,58.82,83,2025-06-14,1,0,1,0.124,4,1.79,0.21,1
C002008,2025-09-05,EU,store,0,3,55.62,283.73,43,2025-07-24,0,0,0,0.421,30,5.02,0.256,1
C002009,2025-09-05,APAC,web,26,0,44.63,326.64,156,2025-04-02,0,1,0,0.441,7,2.71,0.143,1
C002010,2025-09-05,EU,email,10,3,83.52,1287.62,35,2025-08-01,0,0,0,0.014,7,4.2,0.0,0
C002011,2025-09-05,APAC,web,9,0,63.88,812.57,47,2025-07-20,0,0,0,0.2,18,3.58,0.0,1
C002012,2025-09-05,EU,store,29,2,76.62,276.99,144,2025-04-14,0,1,1,0.106,22,5.13,0.458,0
C002013,2025-09-05,EU,email,22,1,91.62,958.41,147,2025-04-11,0,0,0,0.529,9,6.91,0.111,0
C002014,2025-09-05,NA,mobile,11,3,44.57,177.42,8,2025-08-28,0,0,0,0.152,25,4.96,0.422,0
C002015,2025-09-05,LATAM,email,5,3,20.58,99.96,32,2025-08-04,0,1,0,0.472,4,6.58,0.0,1
C002016,2025-09-05,EU,mobile,15,2,41.74,461.97,91,2025-06-06,0,0,0,0.49,13,4.27,0.446,1
C002017,2025-09-05,LATAM,web,20,4,66.02,785.8,15,2025-08-21,0,0,0,0.193,13,1.92,0.281,1
C002018,2025-09-05,LATAM,email,6,0,120.89,812.01,81,2025-06-16,0,0,0,0.351,8,4.49,0.135,1
C002019,2025-09-05,APAC,email,26,1,74.94,578.98,77,2025-06-20,2,1,0,0.235,17,3.3,0.577,1
C002020,2025-09-05,NA,email,9,1,77.14,1259.45,31,2025-08-05,0,0,0,0.447,4,1.0,0.325,0
C002021,2025-09-05,LATAM,web,0,3,54.11,477.28,74,2025-06-23,0,1,1,0.272,9,4.17,0.292,0
C002022,2025-09-05,EU,mobile,3,1,103.29,434.65,77,2025-06-20,2,0,1,0.114,14,4.23,0.0,0
C002023,2025-09-05,EU,email,17,2,64.19,718.84,15,2025-08-21,1,0,0,0.482,2,3.94,0.35,0
C002024,2025-09-05,EU,web,31,0,84.84,571.45,55,2025-07-12,0,0,1,0.241,11,3.58,0.275,0
C002025,2025-09-05,EU,web,7,4,42.0,142.28,114,2025-05-14,0,1,0,0.257,11,3.81,0.18,0
C002026,2025-09-05,NA,store,9,2,35.19,306.55,37,2025-07-30,1,0,0,0.3,7,5.52,0.485,0
C002027,2025-09-05,EU,store,32,2,76.61,183.58,118,2025-05-10,1,0,0,0.533,13,3.48,0.422,0
C002028,2025-09-05,EU,web,11,4,25.32,147.45,115,2025-05-13,0,0,1,0.091,5,3.3,0.268,1
C002029,2025-09-05,NA,store,0,2,102.02,2.6,35,2025-08-01,0,0,0,0.064,24,3.23,0.181,1
C002030,2025-09-05,NA,mobile,1,2,69.56,0.0,16,2025-08-20,0,1,1,0.297,1,3.94,0.445,1
C002031,2025-09-05,LATAM,web,10,6,103.91,17.67,125,2025-05-03,1,0,0,0.103,7,6.93,0.273,1
C002032,2025-09-05,LATAM,email,18,1,40.21,129.33,82,2025-06-15,0,0,0,0.077,36,2.1,0.322,0
C002033,2025-09-05,EU,store,3,3,46.99,237.47,180,2025-03-09,1,0,0,0.396,14,4.84,0.524,1
C002034,2025-09-05,APAC,store,11,3,54.28,0.0,29,2025-08-07,2,0,0,0.138,1,5.4,0.08,0
C002035,2025-09-05,NA,store,0,2,111.43,1808.07,75,2025-06-22,1,0,0,0.237,2,5.35,0.57,0
C002036,2025-09-05,NA,web,17,0,7.81,40.86,46,2025-07-21,2,1,0,0.031,0,1.14,0.519,0
C002037,2025-09-05,EU,email,17,2,41.92,486.25,36,2025-07-31,1,0,0,0.066,23,2.91,0.519,0
C002038,2025-09-05,EU,store,7,2,54.3,281.1,157,2025-04-01,1,0,1,0.149,1,4.16,0.285,1
C002039,2025-09-05,LATAM,web,5,3,10.67,76.41,33,2025-08-03,0,1,1,0.017,25,4.96,0.184,0
C002040,2025-09-05,APAC,store,0,2,65.33,0.0,49,2025-07-18,0,0,0,0.209,33,3.8,0.591,0
C002041,2025-09-05,NA,mobile,18,3,78.92,1067.22,31,2025-08-05,1,1,0,0.386,16,4.59,0.292,0
C002042,2025-09-05,NA,web,10,4,62.93,613.94,109,2025-05-19,1,0,1,0.138,13,3.17,0.228,0
C002043,2025-09-05,EU,email,4,2,65.54,80.7,63,2025-07-04,1,1,0,0.491,0,2.77,0.319,0
C002044,2025-09-05,NA,email,4,2,40.23,532.64,143,2025-04-15,0,0,0,0.487,12,1.72,0.233,1
C002045,2025-09-05,APAC,store,6,4,62.09,396.87,31,2025-08-05,2,0,0,0.438,29,5.29,0.543,1
C002046,2025-09-05,NA,store,29,7,90.21,968.82,58,2025-07-09,0,0,1,0.209,17,3.45,0.112,0
C002047,2025-09-05,APAC,web,12,3,48.0,167.01,2,2025-09-03,2,0,1,0.097,10,5.35,0.203,1
C002048,2025-09-05,EU,web,1,0,60.33,460.53,31,2025-08-05,0,2,0,0.501,10,5.06,0.359,1
C002049,2025-09-05,NA,web,20,5,63.96,830.08,87,2025-06-10,0,0,1,0.245,16,3.33,0.366,0
C002050,2025-09-05,EU,web,24,0,113.21,908.21,86,2025-06-11,1,0,0,0.379,16,2.95,0.281,1
C002051,2025-09-05,APAC,email,9,0,86.87,248.79,51,2025-07-16,0,0,0,0.426,8,2.27,0.129,1
C002052,2025-09-05,EU,web,18,2,64.32,673.65,61,2025-07-06,0,1,0,0.442,2,3.21,0.336,1
C002053,2025-09-05,APAC,store,12,2,57.5,0.0,4,2025-09-01,0,1,0,0.186,23,2.04,0.226,0
C002054,2025-09-05,LATAM,store,8,4,92.31,980.48,29,2025-08-07,0,0,0,0.256,7,5.41,0.15,1
C002055,2025-09-05,APAC,web,16,2,87.95,369.66,40,2025-07-27,0,0,1,0.153,6,8.68,0.494,1
C002056,2025-09-05,LATAM,mobile,14,1,67.17,377.23,143,2025-04-15,0,0,0,0.131,27,5.87,0.554,0
C002057,2025-09-05,NA,email,18,0,56.53,482.54,23,2025-08-13,0,0,1,0.246,12,2.05,0.418,1
C002058,2025-09-05,EU,mobile,9,0,65.98,302.2,80,2025-06-17,0,0,0,0.299,31,3.97,0.681,0
C002059,2025-09-05,NA,mobile,31,5,101.51,0.0,93,2025-06-04,1,0,1,0.226,15,3.66,0.22,1
C002060,2025-09-05,EU,email,12,2,46.07,492.77,60,2025-07-07,0,0,0,0.384,10,1.62,0.248,1
C002061,2025-09-05,NA,mobile,10,9,78.12,264.24,106,2025-05-22,2,1,0,0.33,22,3.05,0.402,1
C002062,2025-09-05,NA,email,0,3,88.99,1335.16,26,2025-08-10,0,0,0,0.151,15,3.87,0.387,1
C002063,2025-09-05,APAC,store,17,3,67.63,376.45,27,2025-08-09,0,0,0,0.088,19,4.88,0.401,0
C002064,2025-09-05,NA,web,15,2,97.81,733.12,108,2025-05-20,0,0,0,0.389,7,5.39,0.273,0
C002065,2025-09-05,APAC,web,7,1,55.26,10.34,139,2025-04-19,0,0,0,0.463,15,6.4,0.422,0
C002066,2025-09-05,NA,mobile,3,3,61.99,762.62,12,2025-08-24,1,0,0,0.34,9,3.18,0.42,0
C002067,2025-09-05,EU,email,13,3,61.05,514.64,16,2025-08-20,0,0,1,0.202,17,2.47,0.649,0
C002068,2025-09-05,LATAM,store,3,1,65.27,767.5,88,2025-06-09,1,0,0,0.118,18,5.72,0.327,1
C002069,2025-09-05,NA,store,13,4,56.72,692.92,9,2025-08-27,1,0,0,0.344,18,4.1,0.478,0
C002070,2025-09-05,APAC,mobile,0,1,60.43,378.89,70,2025-06-27,0,1,0,0.564,0,3.91,0.179,1
C002071,2025-09-05,APAC,email,35,3,62.08,517.22,22,2025-08-14,0,0,0,0.204,14,4.07,0.092,0
C002072,2025-09-05,APAC,email,9,1,68.99,433.24,26,2025-08-10,1,0,1,0.252,11,2.31,0.476,1
C002073,2025-09-05,EU,web,27,4,68.82,394.63,20,2025-08-16,0,0,1,0.004,31,4.23,0.625,0
C002074,2025-09-05,APAC,web,15,5,92.65,800.0,40,2025-07-27,0,1,0,0.027,15,5.57,0.58,0
C002075,2025-09-05,NA,email,1,1,64.25,295.12,74,2025-06-23,2,1,1,0.234,21,4.29,0.038,0
C002076,2025-09-05,EU,email,15,0,70.07,462.56,63,2025-07-04,0,0,1,0.199,29,2.52,0.307,0
C002077,2025-09-05,LATAM,store,1,4,78.36,1138.87,46,2025-07-21,0,0,1,0.03,16,3.72,0.233,0
C002078,2025-09-05,APAC,mobile,18,2,41.83,457.28,101,2025-05-27,1,0,0,0.52,18,4.15,0.16,1
C002079,2025-09-05,NA,email,2,4,34.11,139.49,97,2025-05-31,0,0,0,0.372,11,2.51,0.206,1
C002080,2025-09-05,APAC,web,24,2,37.43,316.68,90,2025-06-07,0,0,0,0.203,3,2.62,0.142,1
C002081,2025-09-05,EU,web,0,5,47.79,903.99,82,2025-06-15,0,0,0,0.122,22,2.35,0.407,0
C002082,2025-09-05,NA,web,22,2,40.0,409.01,39,2025-07-28,1,0,0,0.167,34,4.19,0.283,0
C002083,2025-09-05,LATAM,store,8,5,58.9,549.15,67,2025-06-30,0,0,1,0.184,0,1.35,0.168,0
C002084,2025-09-05,EU,email,25,0,33.21,384.45,41,2025-07-26,0,0,0,0.509,38,7.29,0.0,1
C002085,2025-09-05,NA,mobile,17,5,60.61,464.31,30,2025-08-06,0,1,0,0.496,14,6.32,0.296,0
C002086,2025-09-05,LATAM,store,14,2,107.8,1245.19,20,2025-08-16,0,0,0,0.371,13,5.64,0.454,0
C002087,2025-09-05,APAC,web,6,3,49.61,312.42,95,2025-06-02,0,1,1,0.161,17,6.75,0.492,0
C002088,2025-09-05,LATAM,mobile,6,3,89.92,713.89,72,2025-06-25,0,1,0,0.389,10,4.58,0.417,0
C002089,2025-09-05,NA,web,13,4,91.38,931.28,38,2025-07-29,0,0,0,0.409,7,4.8,0.517,1
C002090,2025-09-05,EU,email,0,3,42.55,181.67,86,2025-06-11,2,0,0,0.193,26,5.4,0.155,1
C002091,2025-09-05,NA,web,17,4,76.92,0.0,130,2025-04-28,1,0,0,0.429,0,4.31,0.0,0
C002092,2025-09-05,APAC,web,14,2,59.48,633.94,138,2025-04-20,0,0,0,0.076,17,2.2,0.318,0
C002093,2025-09-05,NA,mobile,2,2,83.62,641.5,18,2025-08-18,0,1,0,0.494,10,1.25,0.746,0
C002094,2025-09-05,LATAM,store,5,5,35.24,387.14,30,2025-08-06,0,1,0,0.516,18,3.59,0.0,0
C002095,2025-09-05,NA,web,20,0,53.35,351.41,13,2025-08-23,0,0,0,0.07,6,1.0,0.293,1
C002096,2025-09-05,APAC,store,13,3,49.69,75.55,91,2025-06-06,0,0,1,0.109,24,3.5,0.597,0
C002097,2025-09-05,NA,web,23,0,31.97,153.02,37,2025-07-30,0,0,0,0.52,11,2.08,0.312,0
C002098,2025-09-05,EU,store,20,3,86.39,0.0,57,2025-07-10,1,0,0,0.581,13,5.95,0.29,0
C002099,2025-09-05,LATAM,email,10,2,97.19,829.83,167,2025-03-22,0,0,0,0.194,18,2.83,0.217,1
C002100,2025-09-05,NA,web,9,2,58.79,16.37,22,2025-08-14,2,0,0,0.561,9,4.36,0.112,1
C002101,2025-09-05,APAC,web,10,3,51.34,156.05,33,2025-08-03,0,0,0,0.516,3,4.47,0.446,0
C002102,2025-09-05,APAC,store,17,3,83.67,444.23,103,2025-05-25,0,0,0,0.105,20,2.75,0.453,1
C002103,2025-09-05,NA,mobile,0,1,89.07,554.44,122,2025-05-06,0,0,0,0.255,6,6.06,0.224,1
C002104,2025-09-05,NA,store,23,1,57.79,672.98,2,2025-09-03,1,2,1,0.235,11,4.29,0.084,0
C002105,2025-09-05,APAC,mobile,16,5,34.45,280.19,2,2025-09-03,2,0,0,0.49,21,4.62,0.25,0
C002106,2025-09-05,NA,store,0,4,91.6,581.55,43,2025-07-24,0,0,0,0.534,30,4.25,0.227,0
C002107,2025-09-05,EU,web,18,3,61.51,398.81,53,2025-07-14,2,0,0,0.321,5,3.77,0.307,0
C002108,2025-09-05,LATAM,web,9,6,31.62,586.85,194,2025-02-23,1,0,0,0.124,1,1.46,0.692,0
C002109,2025-09-05,LATAM,web,32,3,91.11,1012.62,24,2025-08-12,0,0,0,0.468,2,2.31,0.309,0
C002110,2025-09-05,LATAM,mobile,25,2,67.06,638.28,89,2025-06-08,0,0,1,0.217,22,2.03,0.515,0
C002111,2025-09-05,LATAM,email,4,5,49.66,84.59,102,2025-05-26,1,0,0,0.595,20,3.48,0.644,0
C002112,2025-09-05,APAC,email,10,2,54.08,215.1,46,2025-07-21,0,1,0,0.381,17,2.55,0.337,0
C002113,2025-09-05,EU,email,9,4,90.77,897.88,46,2025-07-21,1,1,0,0.133,10,7.03,0.391,1
C002114,2025-09-05,EU,email,24,0,37.22,430.64,29,2025-08-07,2,0,0,0.525,3,3.28,0.0,1
C002115,2025-09-05,APAC,store,8,2,62.72,368.35,53,2025-07-14,2,0,0,0.578,3,4.56,0.154,1
C002116,2025-09-05,EU,store,6,4,77.16,500.81,15,2025-08-21,0,0,0,0.001,7,4.65,0.343,0
C002117,2025-09-05,EU,mobile,4,2,45.03,607.18,95,2025-06-02,1,1,0,0.499,9,2.2,0.467,1
C002118,2025-09-05,APAC,mobile,13,2,102.84,1137.57,19,2025-08-17,1,1,0,0.085,11,3.22,0.321,0
C002119,2025-09-05,EU,web,0,3,44.66,402.73,23,2025-08-13,1,0,0,0.368,11,5.22,0.118,0
C002120,2025-09-05,NA,email,18,1,71.43,265.69,114,2025-05-14,0,0,0,0.317,13,6.73,0.0,1
C002121,2025-09-05,NA,email,31,5,81.2,510.74,44,2025-07-23,1,1,0,0.061,17,3.47,0.299,1
C002122,2025-09-05,NA,store,33,0,39.59,525.95,155,2025-04-03,0,1,1,0.298,11,1.15,0.242,1
C002123,2025-09-05,NA,mobile,8,0,82.01,723.03,98,2025-05-30,2,0,1,0.031,8,5.04,0.106,1
C002124,2025-09-05,EU,email,15,1,85.03,859.9,70,2025-06-27,0,0,1,0.288,9,4.64,0.516,0
C002125,2025-09-05,APAC,mobile,29,2,80.49,548.32,67,2025-06-30,0,0,0,0.134,10,4.86,0.307,1
C002126,2025-09-05,NA,web,14,3,65.39,750.25,117,2025-05-11,0,1,0,0.287,22,5.65,0.095,1
C002127,2025-09-05,APAC,store,6,3,39.25,396.1,65,2025-07-02,0,0,0,0.004,4,4.23,0.398,1
C002128,2025-09-05,APAC,web,0,0,63.56,146.57,40,2025-07-27,0,0,0,0.299,14,3.35,0.276,1
C002129,2025-09-05,NA,email,19,5,75.95,508.16,7,2025-08-29,2,0,0,0.501,21,3.42,0.199,0
C002130,2025-09-05,APAC,email,12,3,63.9,361.65,48,2025-07-19,0,0,0,0.067,0,5.38,0.283,0
C002131,2025-09-05,LATAM,web,11,3,88.02,700.22,61,2025-07-06,1,0,1,0.139,16,4.33,0.212,0
C002132,2025-09-05,LATAM,web,33,4,60.54,566.24,59,2025-07-08,1,0,0,0.575,0,4.06,0.037,0
C002133,2025-09-05,NA,mobile,21,2,73.45,667.56,108,2025-05-20,0,0,0,0.186,6,5.2,0.26,0
C002134,2025-09-05,EU,mobile,22,4,101.8,1482.77,99,2025-05-29,0,0,1,0.163,26,3.65,0.341,0
C002135,2025-09-05,APAC,web,5,9,55.8,316.55,5,2025-08-31,0,0,1,0.2,18,3.66,0.351,0
C002136,2025-09-05,APAC,mobile,24,0,53.8,545.52,110,2025-05-18,0,0,0,0.38,24,5.93,0.174,1
C002137,2025-09-05,EU,mobile,26,5,29.99,30.41,108,2025-05-20,1,0,0,0.098,3,4.19,0.243,1
C002138,2025-09-05,APAC,mobile,21,2,56.93,655.26,25,2025-08-11,1,0,1,0.258,23,4.05,0.413,0
C002139,2025-09-05,APAC,store,15,2,47.97,244.02,31,2025-08-05,0,1,0,0.589,8,2.53,0.608,1
C002140,2025-09-05,LATAM,store,11,4,50.63,565.32,39,2025-07-28,0,0,0,0.267,20,5.41,0.315,0
C002141,2025-09-05,LATAM,email,25,0,79.0,1055.47,117,2025-05-11,0,1,0,0.48,6,3.92,0.283,1
C002142,2025-09-05,APAC,store,20,3,110.72,548.05,43,2025-07-24,0,0,1,0.184,7,3.08,0.0,1
C002143,2025-09-05,APAC,email,17,3,75.2,879.8,24,2025-08-12,1,0,0,0.205,21,4.82,0.085,0
C002144,2025-09-05,EU,mobile,12,6,70.9,836.22,43,2025-07-24,0,0,0,0.379,25,5.43,0.399,1
C002145,2025-09-05,EU,web,4,4,33.85,275.11,62,2025-07-05,0,0,1,0.096,27,4.27,0.0,0
C002146,2025-09-05,LATAM,mobile,20,0,58.87,150.18,43,2025-07-24,0,1,1,0.219,5,3.28,0.538,0
C002147,2025-09-05,APAC,store,4,3,43.96,282.04,49,2025-07-18,0,0,1,0.02,1,5.12,0.083,0
C002148,2025-09-05,LATAM,web,9,3,66.5,249.66,39,2025-07-28,0,0,0,0.147,4,3.69,0.482,1
C002149,2025-09-05,NA,web,13,2,85.42,917.19,34,2025-08-02,2,0,0,0.262,15,3.58,0.47,0
C002150,2025-09-05,EU,mobile,4,5,77.43,380.79,10,2025-08-26,0,1,0,0.443,16,2.67,0.05,0
C002151,2025-09-05,EU,mobile,37,1,59.24,385.89,80,2025-06-17,0,1,0,0.077,17,3.2,0.446,1
C002152,2025-09-05,EU,mobile,5,2,72.55,75.37,36,2025-07-31,0,0,0,0.228,8,6.38,0.196,0
C002153,2025-09-05,APAC,web,23,3,87.1,477.82,39,2025-07-28,0,1,1,0.14,3,2.55,0.179,1
C002154,2025-09-05,LATAM,mobile,21,3,56.54,428.98,12,2025-08-24,0,0,0,0.462,12,3.49,0.347,1
C002155,2025-09-05,LATAM,mobile,0,6,45.91,260.0,100,2025-05-28,0,0,0,0.117,10,5.07,0.344,1
C002156,2025-09-05,LATAM,email,2,0,52.41,595.9,1,2025-09-04,0,0,0,0.102,14,3.94,0.136,1
C002157,2025-09-05,NA,mobile,9,2,11.52,0.0,13,2025-08-23,0,0,0,0.07,17,2.2,0.187,1
C002158,2025-09-05,EU,email,19,2,75.8,287.73,59,2025-07-08,3,0,1,0.292,13,4.98,0.107,0
C002159,2025-09-05,LATAM,email,7,2,101.66,1069.09,39,2025-07-28,1,0,0,0.427,2,5.48,0.291,0
C002160,2025-09-05,EU,email,13,3,92.96,534.8,83,2025-06-14,0,0,0,0.535,4,3.09,0.644,0
C002161,2025-09-05,LATAM,store,0,1,56.95,431.87,99,2025-05-29,0,0,1,0.131,5,2.58,0.198,1
C002162,2025-09-05,LATAM,web,5,0,26.12,285.49,131,2025-04-27,1,1,0,0.528,5,2.92,0.491,1
C002163,2025-09-05,NA,web,15,4,67.84,0.0,16,2025-08-20,1,0,1,0.104,18,2.73,0.365,0
C002164,2025-09-05,LATAM,store,11,5,95.96,0.0,65,2025-07-02,0,1,1,0.062,0,3.99,0.534,0
C002165,2025-09-05,EU,store,9,1,48.09,225.42,71,2025-06-26,0,1,1,0.077,4,6.38,0.685,0
C002166,2025-09-05,APAC,store,11,0,91.43,1141.98,26,2025-08-10,1,0,0,0.089,24,3.71,0.619,0
C002167,2025-09-05,APAC,mobile,0,4,67.95,703.08,14,2025-08-22,0,1,0,0.539,11,2.79,0.0,1
C002168,2025-09-05,LATAM,mobile,8,0,71.87,836.81,106,2025-05-22,1,0,0,0.319,26,2.86,0.314,1
C002169,2025-09-05,NA,email,13,1,42.76,395.34,66,2025-07-01,0,0,1,0.027,14,5.4,0.26,1
C002170,2025-09-05,NA,web,22,2,63.72,283.04,75,2025-06-22,0,1,1,0.2,4,2.74,0.318,0
C002171,2025-09-05,NA,email,12,0,55.22,399.37,26,2025-08-10,0,1,0,0.464,12,6.25,0.473,0
C002172,2025-09-05,LATAM,store,11,0,87.27,840.08,107,2025-05-21,0,0,1,0.138,19,5.92,0.379,0
C002173,2025-09-05,APAC,web,9,4,40.05,432.14,0,2025-09-05,0,0,0,0.52,21,4.29,0.042,0
C002174,2025-09-05,NA,mobile,8,0,54.97,405.51,15,2025-08-21,0,1,1,0.151,2,6.46,0.0,0
C002175,2025-09-05,NA,mobile,15,5,71.73,832.38,45,2025-07-22,0,0,0,0.125,1,3.96,0.643,0
C002176,2025-09-05,EU,email,22,3,80.56,601.1,13,2025-08-23,0,1,0,0.434,14,1.0,0.316,0
C002177,2025-09-05,EU,mobile,17,4,63.15,869.81,9,2025-08-27,0,0,0,0.4,7,3.6,0.431,1
C002178,2025-09-05,APAC,mobile,10,2,63.14,521.49,59,2025-07-08,0,0,0,0.211,33,3.13,0.085,0
C002179,2025-09-05,NA,store,9,0,79.88,604.57,53,2025-07-14,0,0,0,0.338,15,5.04,0.11,1
C002180,2025-09-05,LATAM,email,22,4,103.9,534.8,83,2025-06-14,0,0,1,0.215,26,3.88,0.633,0
C002181,2025-09-05,EU,mobile,17,0,46.18,303.03,32,2025-08-04,0,1,1,0.134,15,5.19,0.153,1
C002182,2025-09-05,APAC,web,14,2,44.8,17.71,115,2025-05-13,0,1,0,0.592,12,3.22,0.374,0
C002183,2025-09-05,APAC,email,0,4,63.07,467.83,113,2025-05-15,0,0,1,0.038,0,1.91,0.122,1
C002184,2025-09-05,LATAM,mobile,17,4,60.01,275.66,132,2025-04-26,0,0,0,0.528,10,2.75,0.0,1
C002185,2025-09-05,APAC,web,11,2,64.08,417.42,102,2025-05-26,0,2,0,0.541,14,4.0,0.335,0
C002186,2025-09-05,LATAM,web,3,3,85.27,765.1,63,2025-07-04,2,0,1,0.251,13,4.58,0.249,0
C002187,2025-09-05,LATAM,email,0,1,86.55,1162.39,25,2025-08-11,1,0,0,0.03,5,5.18,0.538,0
C002188,2025-09-05,LATAM,email,16,4,76.63,257.37,48,2025-07-19,0,1,0,0.26,26,3.28,0.294,1
C002189,2025-09-05,EU,store,2,0,41.45,536.79,5,2025-08-31,1,0,0,0.185,1,2.6,0.162,0
C002190,2025-09-05,APAC,email,15,3,46.48,483.36,28,2025-08-08,0,2,0,0.419,7,4.06,0.036,0
C002191,2025-09-05,APAC,mobile,9,1,88.46,802.04,3,2025-09-02,2,0,0,0.112,9,6.35,0.23,0
C002192,2025-09-05,LATAM,web,37,5,80.87,0.0,137,2025-04-21,0,0,1,0.105,14,4.86,0.0,0
C002193,2025-09-05,EU,mobile,19,0,71.64,465.14,98,2025-05-30,0,0,0,0.032,1,4.0,0.671,1
C002194,2025-09-05,NA,store,24,3,104.52,936.67,8,2025-08-28,1,0,1,0.196,11,1.6,0.018,0
C002195,2025-09-05,LATAM,mobile,17,5,75.46,1123.6,30,2025-08-06,1,1,0,0.395,1,3.15,0.471,0
C002196,2025-09-05,APAC,mobile,31,1,106.29,1427.6,121,2025-05-07,2,0,0,0.093,4,4.48,0.225,0
C002197,2025-09-05,NA,mobile,0,0,5.0,74.75,135,2025-04-23,0,0,1,0.29,13,4.74,0.423,1
C002198,2025-09-05,LATAM,mobile,10,3,33.06,56.46,155,2025-04-03,1,0,0,0.294,31,1.71,0.034,1
C002199,2025-09-05,NA,mobile,4,2,106.87,779.44,76,2025-06-21,0,1,0,0.532,9,4.56,0.121,1
C002200,2025-09-05,LATAM,mobile,25,3,111.79,1348.44,69,2025-06-28,0,0,0,0.563,15,3.45,0.311,0
C002201,2025-09-05,APAC,web,0,2,110.9,34.59,46,2025-07-21,1,0,0,0.356,2,3.91,0.097,1
C002202,2025-09-05,LATAM,mobile,10,3,70.98,355.18,59,2025-07-08,1,0,0,0.465,6,3.42,0.0,1
C002203,2025-09-05,EU,email,9,1,65.97,422.24,36,2025-07-31,1,0,0,0.592,17,3.72,0.106,0
C002204,2025-09-05,APAC,web,0,2,89.62,133.26,94,2025-06-03,1,0,0,0.444,11,2.82,0.196,1
C002205,2025-09-05,NA,email,18,5,84.67,1030.5,42,2025-07-25,0,0,1,0.031,0,7.8,0.358,0
C002206,2025-09-05,LATAM,store,14,5,80.06,646.35,66,2025-07-01,0,0,0,0.293,18,3.62,0.397,0
C002207,2025-09-05,APAC,store,7,0,105.26,1477.75,8,2025-08-28,0,0,0,0.386,15,3.75,0.117,1
C002208,2025-09-05,LATAM,web,7,4,71.53,0.0,75,2025-06-22,1,0,0,0.394,17,4.06,0.181,0
C002209,2025-09-05,LATAM,web,3,3,85.5,303.34,56,2025-07-11,0,1,0,0.339,20,3.83,0.222,0
C002210,2025-09-05,LATAM,web,22,5,55.76,462.04,39,2025-07-28,2,0,1,0.281,23,4.78,0.578,0
C002211,2025-09-05,NA,web,8,4,46.37,201.73,6,2025-08-30,0,0,0,0.01,23,2.65,0.22,1
C002212,2025-09-05,EU,store,16,2,14.94,311.07,66,2025-07-01,0,0,1,0.22,10,3.66,0.093,0
C002213,2025-09-05,NA,store,0,2,49.69,154.23,54,2025-07-13,0,0,0,0.159,9,5.84,0.263,1
C002214,2025-09-05,LATAM,mobile,17,0,81.21,1171.74,25,2025-08-11,0,1,1,0.112,8,2.13,0.102,0
C002215,2025-09-05,LATAM,web,0,5,99.13,1232.9,1,2025-09-04,0,0,0,0.031,19,3.47,0.348,0
C002216,2025-09-05,NA,store,11,0,54.43,583.92,57,2025-07-10,0,0,0,0.273,29,6.4,0.0,0
C002217,2025-09-05,NA,web,11,1,69.13,329.79,49,2025-07-18,0,0,0,0.593,3,4.96,0.054,1
C002218,2025-09-05,APAC,email,15,1,54.25,527.69,42,2025-07-25,1,0,0,0.184,4,4.48,0.232,0
C002219,2025-09-05,EU,store,11,1,28.32,224.7,3,2025-09-02,0,0,0,0.012,14,3.71,0.0,1
C002220,2025-09-05,NA,mobile,2,1,79.63,779.31,150,2025-04-08,0,2,0,0.259,6,4.75,0.274,1
C002221,2025-09-05,LATAM,email,19,2,87.16,129.73,18,2025-08-18,1,0,0,0.339,10,3.96,0.461,1
C002222,2025-09-05,APAC,web,0,2,69.7,1512.62,92,2025-06-05,1,1,1,0.276,14,3.25,0.161,1
C002223,2025-09-05,APAC,store,26,4,64.14,615.06,80,2025-06-17,0,1,1,0.181,8,1.73,0.488,0
C002224,2025-09-05,LATAM,email,16,4,78.82,1324.38,36,2025-07-31,0,0,1,0.004,2,4.73,0.316,0
C002225,2025-09-05,APAC,store,17,4,44.06,252.75,19,2025-08-17,0,0,1,0.097,38,2.61,0.0,0
C002226,2025-09-05,NA,email,15,6,99.71,274.95,56,2025-07-11,0,0,0,0.577,16,2.92,0.309,0
C002227,2025-09-05,NA,mobile,12,1,61.66,215.47,102,2025-05-26,1,0,1,0.099,2,3.02,0.313,1
